id;name;icd_code;synonyms;description;category;specialty;severity;created_at;updated_at
72e81e40-815c-40c1-8613-e7c6e94d1123;Sequelae of other nontraumatic intracranial haemorrhage;I69.2;"[""Gejala sisa perdarahan intrakranial nontraumatic lainnya""]";Sequelae of other nontraumatic intracranial haemorrhage;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
03eba8c7-3533-40cb-aa6b-fcfedd06d606;Sequelae of cerebral infarction;I69.3;"[""Sequelae infark serebral""]";Sequelae of cerebral infarction;Cardiovasculaire;Cardiologie;critical;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
e7cacffc-ca20-4392-97da-463dcadd6ae6;Sequelae of stroke, not specified as haemorrhage or infarction;I69.4;"[""Gejala sisa stroke, tidak ditetapkan sebagai perdarahan atau infark""]";Sequelae of stroke, not specified as haemorrhage or infarction;Cardiovasculaire;Cardiologie;critical;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
ea0b4504-0f67-432f-a927-e5094a8b7b4c;Sequelae of other and unspecified cerebrovascular diseases;I69.8;"[""Gejala sisa penyakit serebrovaskular lain dan tidak spesifik""]";Sequelae of other and unspecified cerebrovascular diseases;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
0fd92fc0-1531-4dcb-83b7-f0a1ffedeff7;Atherosclerosis of aorta;I70.0;"[""Aterosklerosis aorta""]";Atherosclerosis of aorta;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
301eb1e3-d516-468f-a5ea-a8e2f1bfffc8;Atherosclerosis of renal artery;I70.1;"[""Aterosklerosis arteri ginjal""]";Atherosclerosis of renal artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
819927e3-d1ee-49cc-b678-04df2c32ffbf;Atherosclerosis of arteries of extremities;I70.2;"[""Atherosclerosis arteri dari ekstremitas""]";Atherosclerosis of arteries of extremities;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
2696443d-363c-4382-a30b-4eb191cade72;Atherosclerosis of other arteries;I70.8;"[""Aterosklerosis arteri lainnya""]";Atherosclerosis of other arteries;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
8e09f56f-d62d-466f-9891-07a381976db7;Generalized and unspecified atherosclerosis;I70.9;"[""Umum dan tidak spesifik aterosklerosis""]";Generalized and unspecified atherosclerosis;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
9cf4be49-29ce-4e38-99c0-306c628b3a64;Dissection of aorta [any part];I71.0;"[""Diseksi aorta [ bagian apapun ]""]";Dissection of aorta [any part];Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
d13235c3-933e-46c7-b9fa-6e8f5487d404;Thoracic aortic aneurysm, ruptured;I71.1;"[""Aneurisma aorta toraks , pecah""]";Thoracic aortic aneurysm, ruptured;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
0a028a4e-96aa-465c-88b2-b535b9a65738;Thoracic aortic aneurysm, without mention of rupture;I71.2;"[""Aneurisma aorta toraks , tanpa menyebutkan pecah""]";Thoracic aortic aneurysm, without mention of rupture;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
42e49c6d-c066-4c90-a8d9-1ce4d93bcd41;Abdominal aortic aneurysm, ruptured;I71.3;"[""Aneurisma aorta abdominal , pecah""]";Abdominal aortic aneurysm, ruptured;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
0c3a69e0-2de3-48db-bd65-e046db88b02b;Abdominal aortic aneurysm, without mention of rupture;I71.4;"[""Aneurisma aorta perut , tanpa menyebutkan pecah""]";Abdominal aortic aneurysm, without mention of rupture;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
5a29d0ce-fdfb-463d-bc6d-2378d581195c;Thoracoabdominal aortic aneurysm, ruptured;I71.5;"[""Aneurisma aorta Thoracoabdominal , pecah""]";Thoracoabdominal aortic aneurysm, ruptured;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
512ad936-cbea-4974-bbbf-cffe389141ad;Thoracoabdominal aortic aneurysm, without mention of rupture;I71.6;"[""Aneurisma aorta Thoracoabdominal , tanpa menyebutkan pecah""]";Thoracoabdominal aortic aneurysm, without mention of rupture;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
fb23d178-fcf1-412a-9a68-98c23973d62c;Aortic aneurysm of unspecified site, ruptured;I71.8;"[""Aneurisma aorta situs yang tidak spesifik , pecah""]";Aortic aneurysm of unspecified site, ruptured;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
9c647be2-8636-4cf9-a513-e1d432704adc;Aortic aneurysm of unspecified site, without mention of rupture;I71.9;"[""Aneurisma aorta situs yang tidak spesifik , tanpa menyebutkan pecah""]";Aortic aneurysm of unspecified site, without mention of rupture;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
dea245c7-c1f4-42ab-874f-825f821d80c2;Aneurysm of carotid artery;I72.0;"[""Aneurisma arteri karotis""]";Aneurysm of carotid artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
393eecbc-8406-4386-badf-b275eb54f17b;Aneurysm of artery of upper extremity;I72.1;"[""Aneurisma arteri dari ekstremitas atas""]";Aneurysm of artery of upper extremity;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
e8d6636a-3a6d-44c4-9d46-5074e247a6a4;Aneurysm of renal artery;I72.2;"[""Aneurisma arteri ginjal""]";Aneurysm of renal artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
09f76176-f106-4070-b7e5-56a0260f34f9;Aneurysm of iliac artery;I72.3;"[""Aneurisma arteri iliaka""]";Aneurysm of iliac artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
34e97312-45e2-4fa7-9e8d-87c7fee30196;Aneurysm of artery of lower extremity;I72.4;"[""Aneurisma arteri dari ekstremitas bawah""]";Aneurysm of artery of lower extremity;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
21b556ea-d3fc-4dca-82a4-47936c7a0d45;Aneurysm of other specified arteries;I72.8;"[""Aneurisma arteri tertentu lainnya""]";Aneurysm of other specified arteries;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
321a45e2-de45-40e0-a9d9-9d05fa91a453;Aneurysm of unspecified site;I72.9;"[""Aneurysm situs yang tidak spesifik""]";Aneurysm of unspecified site;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
4b7f47d4-985a-483f-a42e-0047bf3e6515;Raynauds syndrome;I73.0;"[""sindrom Raynauds""]";Raynauds syndrome;Cardiovasculaire;Cardiologie;moderate;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
638c8f29-fc10-4c29-8df1-52a78d11f423;Thromboangiitis obliterans [Buerger];I73.1;"[""Thromboangiitis obliterans [ Buerger ]""]";Thromboangiitis obliterans [Buerger];Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
52fe1da5-ef32-4bdb-83b5-3bacc746ad72;Other specified peripheral vascular diseases;I73.8;"[""Penyakit pembuluh darah lainnya yang spesifik perifer""]";Other specified peripheral vascular diseases;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
b9c94b49-1699-42ba-b812-b55b74aeaf36;Peripheral vascular disease, unspecified;I73.9;"[""Penyakit pembuluh darah perifer , tidak spesifik""]";Peripheral vascular disease, unspecified;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
b9e2b0b2-c49c-4581-8758-1b155573d1be;Embolism and thrombosis of abdominal aorta;I74.0;"[""Embolisme dan trombosis aorta abdominal""]";Embolism and thrombosis of abdominal aorta;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
96c42c08-2097-416f-b8c6-7183a3f2008a;Embolism and thrombosis of other and unspecified parts of aorta;I74.1;"[""Embolisme dan trombosis dari bagian lain dan tidak spesifik dari aorta""]";Embolism and thrombosis of other and unspecified parts of aorta;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
936b8d07-c298-42af-bf5f-3217838d016e;Embolism and thrombosis of arteries of upper extremities;I74.2;"[""Embolisme dan trombosis arteri dari ekstremitas atas""]";Embolism and thrombosis of arteries of upper extremities;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
441661c7-0bd9-4163-8266-cc8027bc9638;Embolism and thrombosis of arteries of lower extremities;I74.3;"[""Embolisme dan trombosis arteri dari ekstremitas bawah""]";Embolism and thrombosis of arteries of lower extremities;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
e346076d-c442-49cd-98f2-2485feba3a58;Embolism and thrombosis of arteries of extremities, unspecified;I74.4;"[""Embolisme dan trombosis arteri dari ekstremitas , tidak spesifik""]";Embolism and thrombosis of arteries of extremities, unspecified;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
ae867114-8a01-4b5d-b0a3-8d1edafd981d;Embolism and thrombosis of iliac artery;I74.5;"[""Embolisme dan trombosis dari arteri iliaka""]";Embolism and thrombosis of iliac artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
429dce7c-75e7-4949-9536-298c60642401;Embolism and thrombosis of other arteries;I74.8;"[""Embolisme dan trombosis arteri lainnya""]";Embolism and thrombosis of other arteries;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
869c910f-0376-44fa-99b9-6eb747e76ad8;Embolism and thrombosis of unspecified artery;I74.9;"[""Embolisme dan trombosis arteri yang tidak spesifik""]";Embolism and thrombosis of unspecified artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
18dff41c-35d9-4771-a1bc-55e9c22b3c40;Arteriovenous fistula, acquired;I77.0;"[""Fistula arteriovenosa , diperoleh""]";Arteriovenous fistula, acquired;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
e0f22abe-0546-4bbd-ae99-8bdfefb3ef0b;Stricture of artery;I77.1;"[""Penyempitan arteri""]";Stricture of artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
e182e70d-94d3-4fbd-b56d-7def73c6ba26;Rupture of artery;I77.2;"[""Pecahnya arteri""]";Rupture of artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
3091642f-d10c-46ea-8a82-105d268e6a02;Arterial fibromuscular dysplasia;I77.3;"[""Arteri fibromuskular displasia""]";Arterial fibromuscular dysplasia;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
46974492-bcdb-47d9-b165-e8b037e88846;Coeliac artery compression syndrome;I77.4;"[""Sindrom kompresi arteri seliaka""]";Coeliac artery compression syndrome;Cardiovasculaire;Cardiologie;moderate;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
9dec1f12-a5fa-4046-be0b-51d700e6150c;Necrosis of artery;I77.5;"[""Nekrosis arteri""]";Necrosis of artery;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
20eba9d3-b977-4f4f-b9c3-56b386cf2b23;Arteritis, unspecified;I77.6;"[""Arteritis , tidak spesifik""]";Arteritis, unspecified;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
e8f0eeaa-abce-4611-a0bc-418440df44cc;Other specified disorders of arteries and arterioles;I77.8;"[""Gangguan tertentu lainnya arteri dan arteriol""]";Other specified disorders of arteries and arterioles;Cardiovasculaire;Cardiologie;moderate;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
577ee0f6-ac56-4d45-81a3-ce5ac5442086;Disorder of arteries and arterioles, unspecified;I77.9;"[""Gangguan arteri dan arteriol , tidak spesifik""]";Disorder of arteries and arterioles, unspecified;Cardiovasculaire;Cardiologie;moderate;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
8381b6b2-9998-4664-98bb-42fa4ad97561;Hereditary haemorrhagic telangiectasia;I78.0;"[""Herediter telangiectasia hemoragik""]";Hereditary haemorrhagic telangiectasia;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
0fc95269-4386-430f-94ab-26021b582fcc;Naevus, non-neoplastic;I78.1;"[""Nevus , non - neoplastik""]";Naevus, non-neoplastic;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
0a5c9f3d-25b6-469b-825d-683e1394dc8a;Other diseases of capillaries;I78.8;"[""Penyakit lain kapiler""]";Other diseases of capillaries;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
6089402b-5ccc-4038-ac7e-636d05eb3691;Disease of capillaries, unspecified;I78.9;"[""Penyakit kapiler , tidak spesifik""]";Disease of capillaries, unspecified;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
faa6d92f-b87d-42ff-a8d5-12f6b98330ea;Aneurysm of aorta in diseases classified elsewhere;I79.0;"[""Aneurisma aorta pada penyakit diklasifikasikan di tempat lain""]";Aneurysm of aorta in diseases classified elsewhere;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
466f2ef8-05e8-46f9-86bd-e064a5b50e97;Aortitis in diseases classified elsewhere;I79.1;"[""Aortitis penyakit diklasifikasikan di tempat lain""]";Aortitis in diseases classified elsewhere;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
ac96357d-0e9b-49e4-adf1-fff67c631b6e;Peripheral angiopathy in diseases classified elsewhere;I79.2;"[""Angiopati Peripheral pada penyakit diklasifikasikan di tempat lain""]";Peripheral angiopathy in diseases classified elsewhere;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
5ee4bdc3-aa1f-4340-be08-9d92b3c16379;Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere;I79.8;"[""Gangguan lain dari arteri , arteriol dan kapiler penyakit diklasifikasikan di tempat lain""]";Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere;Cardiovasculaire;Cardiologie;severe;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
c9615e4e-fd0f-4949-b02e-d7c4ed4e2090;Phlebitis and thrombophlebitis of superficial vessels of lower extremities;I80.0;"[""Flebitis dan tromboflebitis pembuluh superfisial ekstremitas bawah""]";Phlebitis and thrombophlebitis of superficial vessels of lower extremities;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
7ec51804-d2d3-4a58-b1de-512398f43889;Phlebitis and thrombophlebitis of femoral vein;I80.1;"[""Flebitis dan tromboflebitis dari vena femoralis""]";Phlebitis and thrombophlebitis of femoral vein;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
829042ec-0ef3-4efc-bea4-04c6de671523;Phlebitis and thrombophlebitis of other deep vessels of lower extremities;I80.2;"[""Flebitis dan tromboflebitis pembuluh mendalam lainnya dari ekstremitas bawah""]";Phlebitis and thrombophlebitis of other deep vessels of lower extremities;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
085faada-90e6-4dbe-a63d-c9796ff9e315;Phlebitis and thrombophlebitis of lower extremities, unspecified;I80.3;"[""Flebitis dan tromboflebitis dari ekstremitas bawah , tidak spesifik""]";Phlebitis and thrombophlebitis of lower extremities, unspecified;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
9ffa1fc4-6dc9-468e-8f1d-767bf232d80b;Phlebitis and thrombophlebitis of other sites;I80.8;"[""Flebitis dan tromboflebitis situs lain""]";Phlebitis and thrombophlebitis of other sites;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
3fec2512-63e5-44ef-bd56-b5ab60720516;Phlebitis and thrombophlebitis of unspecified site;I80.9;"[""Flebitis dan tromboflebitis situs yang tidak spesifik""]";Phlebitis and thrombophlebitis of unspecified site;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
621b0102-f5a3-4fc0-9129-cff349d00a47;Portal vein thrombosis;I81;"[""Trombosis vena porta""]";Portal vein thrombosis;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
85fe3660-9075-4c5d-8ee1-9cb3148ae86d;Budd-Chiari syndrome;I82.0;"[""Sindrom Budd - Chiari""]";Budd-Chiari syndrome;Cardiovasculaire;Cardiologie;moderate;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
cad4175f-5052-4954-adcd-451fb5e2a80b;Thrombophlebitis migrans;I82.1;"[""tromboflebitis migrans""]";Thrombophlebitis migrans;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
87e26994-5d61-4372-899a-fc3a401bf894;Embolism and thrombosis of vena cava;I82.2;"[""Embolisme dan trombosis vena cava""]";Embolism and thrombosis of vena cava;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
d020acec-95a0-48c6-8aa2-8736f56ae805;Embolism and thrombosis of renal vein;I82.3;"[""Embolisme dan trombosis vena renalis""]";Embolism and thrombosis of renal vein;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
5287880e-bce9-42f7-944b-47387e23e681;Embolism and thrombosis of other specified veins;I82.8;"[""Embolisme dan trombosis vena tertentu lainnya""]";Embolism and thrombosis of other specified veins;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
46e0313a-ce2f-496e-b5e3-128d074ae8d7;Embolism and thrombosis of unspecified vein;I82.9;"[""Embolisme dan trombosis vena yang tidak spesifik""]";Embolism and thrombosis of unspecified vein;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
081f95e4-5acc-415e-9f1b-958d661c6ea3;Varicose veins of lower extremities with ulcer;I83.0;"[""Varises ekstremitas bawah dengan ulkus""]";Varicose veins of lower extremities with ulcer;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
0416ebe1-b1ee-45e8-a9b7-68fad65ed76a;Varicose veins of lower extremities with inflammation;I83.1;"[""Varises ekstremitas bawah dengan peradangan""]";Varicose veins of lower extremities with inflammation;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
bdd84544-5667-4c71-b428-e1b932eb4e16;Varicose veins of lower extremities with both ulcer and inflammation;I83.2;"[""Varises ekstremitas bawah dengan kedua ulkus dan inflamasi""]";Varicose veins of lower extremities with both ulcer and inflammation;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
82f657d5-c49f-43b8-97e9-cb9c9da3fc88;Varicose veins of lower extremities without ulcer or inflammation;I83.9;"[""Varises ekstremitas bawah tanpa ulkus atau peradangan""]";Varicose veins of lower extremities without ulcer or inflammation;Cardiovasculaire;Cardiologie;mild;2025-12-07 19:56:42.667731+00;2025-12-07 20:07:36.459694+00
